Year,Country,Temperature
1973,Spain,12.793265833333331
1974,Spain,12.688744166666666
1975,Spain,12.721814166666666
1976,Spain,12.765273333333331
1977,Spain,12.836715
1978,Spain,12.974784166666668
1979,Spain,13.078317500000002
1980,Spain,12.840293333333335
1981,Spain,13.458917499999998
1982,Spain,13.468883333333332
1983,Spain,13.457389999999998
1984,Spain,12.718812499999999
1985,Spain,13.3705625
1986,Spain,13.184988333333331
1987,Spain,13.643014166666667
1988,Spain,13.438468333333331
1989,Spain,14.227791666666668
1990,Spain,14.051034999999999
1991,Spain,13.34338583333333
1992,Spain,13.322831666666668
1993,Spain,12.899996666666667
1994,Spain,13.948403333333331
1995,Spain,14.289474166666665
1996,Spain,13.480557500000002
1997,Spain,14.392415833333333
1998,Spain,13.897385
1999,Spain,13.760624166666668
2000,Spain,13.820392500000002
2001,Spain,13.892482500000002
2002,Spain,13.89246916666667
2003,Spain,14.280106666666663
2004,Spain,13.812441666666667
2005,Spain,13.642653333333334
2006,Spain,14.380389166666665
2007,Spain,13.672461666666669
2008,Spain,13.631856666666666
2009,Spain,14.304789999999999
2010,Spain,13.5726175
2011,Spain,14.377566666666668
2012,Spain,13.914387500000004
2013,Spain,13.731569999999998
2014,Spain,14.518226666666665
2015,Spain,14.44027166666667
2016,Spain,14.283410833333335
1901,Sweden,1.7438200000000001
1902,Sweden,-0.2834824999999997
1903,Sweden,1.5611441666666666
1904,Sweden,0.6871766666666664
1905,Sweden,1.3422316666666667
1906,Sweden,1.8288449999999996
1907,Sweden,1.44494
1908,Sweden,1.4700175000000002
1909,Sweden,0.7237200000000001
1910,Sweden,2.0586783333333334
1911,Sweden,2.0562791666666667
1912,Sweden,0.9464358333333331
1913,Sweden,1.864969166666666
1914,Sweden,2.3417316666666665
1915,Sweden,-0.47797833333333345
1916,Sweden,1.1870675000000004
1917,Sweden,0.42085499999999937
1918,Sweden,1.666425
1919,Sweden,0.6860199999999995
1920,Sweden,2.633621666666667
1921,Sweden,1.8486725
1922,Sweden,0.7446458333333336
1923,Sweden,0.7411175000000004
1924,Sweden,1.5597191666666668
1925,Sweden,1.814404166666667
1926,Sweden,1.0500908333333334
1927,Sweden,1.03667
1928,Sweden,1.0196933333333338
1929,Sweden,1.4188341666666668
1930,Sweden,3.032065
1931,Sweden,1.0160550000000002
1932,Sweden,2.472566666666667
1933,Sweden,2.0593550000000005
1934,Sweden,3.5575666666666677
1935,Sweden,2.0514691666666667
1936,Sweden,2.1605175
1937,Sweden,2.614585833333333
1938,Sweden,3.588103333333334
1939,Sweden,2.1296216666666665
1940,Sweden,0.3024666666666665
1941,Sweden,0.07812916666666651
1942,Sweden,-0.05428916666666731
1943,Sweden,2.8433958333333336
1944,Sweden,2.2925774999999997
1945,Sweden,2.0211233333333336
1946,Sweden,2.076470833333333
1947,Sweden,1.1463058333333336
1948,Sweden,2.347063333333333
1949,Sweden,3.024574166666667
1950,Sweden,2.0245833333333327
1951,Sweden,1.4869025
1952,Sweden,0.7047958333333332
1953,Sweden,3.0191716666666664
1954,Sweden,1.7605308333333334
1955,Sweden,0.4532783333333333
1956,Sweden,0.27833666666666684
1957,Sweden,1.8000591666666663
1958,Sweden,0.8836058333333335
1959,Sweden,2.852143333333334
1960,Sweden,1.5649550000000005
1961,Sweden,2.67896
1962,Sweden,0.8072858333333337
1963,Sweden,1.378404166666667
1964,Sweden,2.03055
1965,Sweden,0.8605333333333333
1966,Sweden,0.10882916666666624
1967,Sweden,1.8525066666666667
1968,Sweden,0.8722775000000001
1969,Sweden,0.9458983333333331
1970,Sweden,0.8492041666666669
1971,Sweden,1.5063391666666668
1972,Sweden,2.4224458333333336
1973,Sweden,1.940270833333333
1974,Sweden,2.8310725
1975,Sweden,2.9923466666666667
1976,Sweden,1.0634266666666665
1977,Sweden,1.180794166666667
1978,Sweden,0.6451591666666666
1979,Sweden,0.8510258333333335
1980,Sweden,0.830684166666667
1981,Sweden,0.5855708333333333
1982,Sweden,1.9250358333333333
1983,Sweden,2.0988008333333332
1984,Sweden,2.1681733333333337
1985,Sweden,-0.32383166666666624
1986,Sweden,1.099304166666667
1987,Sweden,0.2972574999999997
1988,Sweden,1.996433333333333
1989,Sweden,3.340707500000001
1990,Sweden,3.3911499999999997
1991,Sweden,2.3962625
1992,Sweden,2.8510266666666664
1993,Sweden,1.880965833333334
1994,Sweden,1.8041125000000005
1995,Sweden,2.018799166666667
1996,Sweden,1.397005
1997,Sweden,2.66355
1998,Sweden,1.8033575000000004
1999,Sweden,2.468556666666667
2000,Sweden,3.3775616666666672
2001,Sweden,2.026613333333334
2002,Sweden,2.617834166666667
2003,Sweden,2.576212499999999
2004,Sweden,2.6155033333333337
2005,Sweden,2.932355
2006,Sweden,3.1711299999999993
2007,Sweden,2.9919058333333335
2008,Sweden,3.185378333333334
2009,Sweden,2.51943
2010,Sweden,0.6325391666666665
2011,Sweden,3.4185858333333337
2012,Sweden,1.9086733333333334
2013,Sweden,2.7866516666666676
2014,Sweden,3.6722516666666665
2015,Sweden,3.329636666666666
2016,Sweden,2.9348666666666663
1901,Switzerland,4.756363333333333
1902,Switzerland,5.0637725
1903,Switzerland,5.226564999999999
1904,Switzerland,5.855971666666666
1905,Switzerland,5.080620833333334
1906,Switzerland,5.283895
1907,Switzerland,5.183488333333334
1908,Switzerland,4.917713333333334
1909,Switzerland,4.6515125
1910,Switzerland,5.250748333333333
1911,Switzerland,6.083434166666667
1912,Switzerland,5.1220925
1913,Switzerland,5.517043333333333
1914,Switzerland,5.229823333333333
1915,Switzerland,5.178935
1916,Switzerland,5.502992500000001
1917,Switzerland,4.651388333333333
1918,Switzerland,5.482445833333333
1919,Switzerland,4.949348333333334
1920,Switzerland,6.114858333333333
1921,Switzerland,6.323336666666666
1922,Switzerland,4.8999041666666665
1923,Switzerland,5.791488333333333
1924,Switzerland,5.208671666666667
1925,Switzerland,5.282675000000001
1926,Switzerland,5.970319166666666
1927,Switzerland,5.800167500000001
1928,Switzerland,6.1855625
1929,Switzerland,5.388886666666667
1930,Switzerland,6.024759166666666
1931,Switzerland,4.927421666666667
1932,Switzerland,5.361315833333333
1933,Switzerland,5.021743333333332
1934,Switzerland,6.205641666666668
1935,Switzerland,5.511052499999999
1936,Switzerland,5.694540000000001
1937,Switzerland,5.943425833333333
1938,Switzerland,5.573539999999999
1939,Switzerland,5.310630000000001
1940,Switzerland,4.562204166666667
1941,Switzerland,4.773071666666667
1942,Switzerland,5.4461525
1943,Switzerland,6.5832625
1944,Switzerland,5.417840833333333
1945,Switzerland,6.334225833333334
1946,Switzerland,5.973505833333333
1947,Switzerland,6.6145925000000005
1948,Switzerland,6.3092049999999995
1949,Switzerland,6.6291408333333335
1950,Switzerland,6.382649999999999
1951,Switzerland,5.994947500000001
1952,Switzerland,5.777525
1953,Switzerland,6.0697874999999994
1954,Switzerland,5.255800833333333
1955,Switzerland,5.472763333333334
1956,Switzerland,4.666811666666667
1957,Switzerland,5.845246666666667
1958,Switzerland,5.953666666666667
1959,Switzerland,6.496135833333334
1960,Switzerland,5.741615833333333
1961,Switzerland,6.710310000000001
1962,Switzerland,5.0518374999999995
1963,Switzerland,4.868304166666666
1964,Switzerland,5.973446666666665
1965,Switzerland,5.020316666666667
1966,Switzerland,5.965263333333333
1967,Switzerland,5.935295000000001
1968,Switzerland,5.526094999999999
1969,Switzerland,5.309341666666666
1970,Switzerland,5.343554999999999
1971,Switzerland,5.695185000000001
1972,Switzerland,5.367031666666666
1973,Switzerland,5.509005833333333
1974,Switzerland,6.043310833333334
1975,Switzerland,5.982449166666668
1976,Switzerland,5.890838333333334
1977,Switzerland,5.898076666666667
1978,Switzerland,5.153930000000001
1979,Switzerland,5.649312500000001
1980,Switzerland,5.142305833333334
1981,Switzerland,5.725145833333333
1982,Switzerland,6.404703333333333
1983,Switzerland,6.395121666666667
1984,Switzerland,5.433617500000001
1985,Switzerland,5.435279166666667
1986,Switzerland,5.794455
1987,Switzerland,5.670812499999999
1988,Switzerland,6.5624666666666664
1989,Switzerland,6.700811666666667
1990,Switzerland,6.823274166666667
1991,Switzerland,5.948837500000001
1992,Switzerland,6.562678333333333
1993,Switzerland,6.126650833333333
1994,Switzerland,7.341029166666665
1995,Switzerland,6.331225833333335
1996,Switzerland,5.534845000000001
1997,Switzerland,6.766827500000001
1998,Switzerland,6.532314166666668
1999,Switzerland,6.543310000000002
2000,Switzerland,7.1312241666666685
2001,Switzerland,6.540035
2002,Switzerland,7.136198333333333
2003,Switzerland,6.994315833333332
2004,Switzerland,6.424534166666667
2005,Switzerland,6.2179441666666655
2006,Switzerland,6.906180833333334
2007,Switzerland,7.014966666666666
2008,Switzerland,6.598185
2009,Switzerland,6.825469999999999
2010,Switzerland,5.738487500000001
2011,Switzerland,7.456324166666666
2012,Switzerland,6.818773333333334
2013,Switzerland,6.430298333333334
2014,Switzerland,7.762557499999999
2015,Switzerland,7.734357499999999
2016,Switzerland,7.135719999999999
1901,Turkey,11.508678333333334
1902,Turkey,10.528135833333332
1903,Turkey,10.786711666666667
1904,Turkey,10.403728333333332
1905,Turkey,10.86935833333333
1906,Turkey,11.062959166666666
1907,Turkey,10.057894999999998
1908,Turkey,10.123625
1909,Turkey,11.23843416666667
1910,Turkey,11.094514166666668
1911,Turkey,9.730036666666667
1912,Turkey,10.55499
1913,Turkey,10.423193333333334
1914,Turkey,10.682362499999998
1915,Turkey,11.382625833333334
1916,Turkey,11.551153333333334
1917,Turkey,11.160254166666668
1918,Turkey,11.168919166666669
1919,Turkey,11.310921666666667
1920,Turkey,10.101030833333335
1921,Turkey,10.123597499999997
1922,Turkey,11.29441916666667
1923,Turkey,11.684563333333337
1924,Turkey,10.927806666666667
1925,Turkey,11.274459166666665
1926,Turkey,11.337029166666667
1927,Turkey,11.404984166666665
1928,Turkey,10.574377499999999
1929,Turkey,10.608605833333332
1930,Turkey,11.704728333333334
1931,Turkey,10.951746666666667
1932,Turkey,10.827895833333335
1933,Turkey,9.886590833333335
1934,Turkey,10.944325833333336
1935,Turkey,11.382414166666665
1936,Turkey,11.24642916666667
1937,Turkey,11.887535833333336
1938,Turkey,11.165138333333333
1939,Turkey,11.503749166666665
1940,Turkey,11.207454166666665
1941,Turkey,10.929953333333335
1942,Turkey,10.732222499999999
1943,Turkey,10.711347499999997
1944,Turkey,11.181683333333334
1945,Turkey,10.602594999999999
1946,Turkey,11.168983333333331
1947,Turkey,11.817769166666665
1948,Turkey,10.472891666666666
1949,Turkey,10.301344166666665
1950,Turkey,10.824365833333331
1951,Turkey,11.2251725
1952,Turkey,11.768326666666669
1953,Turkey,10.3523125
1954,Turkey,11.32944
1955,Turkey,12.327306666666665
1956,Turkey,10.3970925
1957,Turkey,11.405306666666668
1958,Turkey,11.507308333333333
1959,Turkey,10.459201666666667
1960,Turkey,11.827941666666666
1961,Turkey,11.360861666666665
1962,Turkey,12.370018333333334
1963,Turkey,11.481508333333332
1964,Turkey,10.469251666666667
1965,Turkey,10.858613333333333
1966,Turkey,12.5966375
1967,Turkey,10.246744999999999
1968,Turkey,11.170524166666667
1969,Turkey,11.161054166666666
1970,Turkey,11.836269166666668
1971,Turkey,11.095400833333334
1972,Turkey,10.269615833333335
1973,Turkey,10.773355833333333
1974,Turkey,10.837951666666667
1975,Turkey,10.860383333333331
1976,Turkey,10.253913333333335
1977,Turkey,11.142506666666668
1978,Turkey,11.298546666666669
1979,Turkey,11.821298333333331
1980,Turkey,10.9152125
1981,Turkey,11.717431666666664
1982,Turkey,10.575869166666667
1983,Turkey,10.743106666666668
1984,Turkey,11.034188333333333
1985,Turkey,10.9935125
1986,Turkey,11.379884166666665
1987,Turkey,10.804484166666667
1988,Turkey,10.691780833333333
1989,Turkey,11.222365000000002
1990,Turkey,11.11697
1991,Turkey,10.920305
1992,Turkey,9.7217725
1993,Turkey,10.5184575
1994,Turkey,11.854909166666665
1995,Turkey,11.286875833333333
1996,Turkey,11.548058333333335
1997,Turkey,10.690958333333334
1998,Turkey,12.015839166666668
1999,Turkey,12.259030833333332
2000,Turkey,11.43558
2001,Turkey,12.434024166666665
2002,Turkey,11.38627333333333
2003,Turkey,11.463061666666663
2004,Turkey,11.460005
2005,Turkey,11.587158333333335
2006,Turkey,11.596873333333333
2007,Turkey,11.970320000000001
2008,Turkey,11.852644999999997
2009,Turkey,11.929975
2010,Turkey,13.306317499999999
2011,Turkey,11.170035833333335
2012,Turkey,12.121599166666664
2013,Turkey,12.0139225
2014,Turkey,12.6198275
2015,Turkey,11.897439166666665
2016,Turkey,12.264538333333332
1901,Ukraine,8.597265
1902,Ukraine,6.994395833333333
1903,Ukraine,8.722636666666666
1904,Ukraine,7.461784166666668
1905,Ukraine,8.2439625
1906,Ukraine,8.681263333333332
1907,Ukraine,6.871366666666667
1908,Ukraine,6.967551666666665
1909,Ukraine,7.885653333333334
1910,Ukraine,8.8484325
1911,Ukraine,7.28595
1912,Ukraine,7.1061016666666665
1913,Ukraine,8.480389999999998
1914,Ukraine,8.163911666666667
1915,Ukraine,8.197022500000001
1916,Ukraine,8.343803333333334
1917,Ukraine,7.574778333333332
1918,Ukraine,8.5683375
1919,Ukraine,7.587581666666666
1920,Ukraine,7.849086666666666
1921,Ukraine,8.005034166666666
1922,Ukraine,7.711880000000001
1923,Ukraine,8.679715833333333
1924,Ukraine,7.478231666666666
1925,Ukraine,8.867895833333334
1926,Ukraine,8.139938333333331
1927,Ukraine,7.897414166666667
1928,Ukraine,7.130517499999999
1929,Ukraine,6.945665833333333
1930,Ukraine,8.686895833333333
1931,Ukraine,7.380005
1932,Ukraine,8.23139
1933,Ukraine,6.510551666666665
1934,Ukraine,9.039422499999999
1935,Ukraine,8.123825000000002
1936,Ukraine,9.027508333333333
1937,Ukraine,8.942228333333334
1938,Ukraine,9.161623333333333
1939,Ukraine,8.911679166666666
1940,Ukraine,6.697337500000001
1941,Ukraine,6.6383350000000005
1942,Ukraine,6.098330833333335
1943,Ukraine,8.0980175
1944,Ukraine,8.57726
1945,Ukraine,7.104094166666667
1946,Ukraine,8.418308333333334
1947,Ukraine,7.981830833333334
1948,Ukraine,8.341150833333332
1949,Ukraine,8.560933333333333
1950,Ukraine,8.299855
1951,Ukraine,8.5777925
1952,Ukraine,8.255850833333332
1953,Ukraine,7.677515
1954,Ukraine,7.383399166666667
1955,Ukraine,8.244517499999999
1956,Ukraine,6.459486666666666
1957,Ukraine,8.740189166666669
1958,Ukraine,8.238761666666667
1959,Ukraine,7.877089166666667
1960,Ukraine,8.654804166666665
1961,Ukraine,8.632993333333333
1962,Ukraine,8.363801666666665
1963,Ukraine,7.486666666666667
1964,Ukraine,7.496566666666666
1965,Ukraine,7.1787025
1966,Ukraine,9.456544166666665
1967,Ukraine,8.507555
1968,Ukraine,8.252452499999999
1969,Ukraine,7.036635
1970,Ukraine,8.317670833333333
1971,Ukraine,8.443421666666667
1972,Ukraine,8.537125833333333
1973,Ukraine,8.063225000000001
1974,Ukraine,8.640321666666667
1975,Ukraine,9.62049333333333
1976,Ukraine,6.893116666666668
1977,Ukraine,8.166045833333333
1978,Ukraine,7.483681666666666
1979,Ukraine,8.470949999999998
1980,Ukraine,7.147633333333334
1981,Ukraine,8.9520875
1982,Ukraine,8.387234166666666
1983,Ukraine,9.175350000000002
1984,Ukraine,8.1396225
1985,Ukraine,6.829037500000002
1986,Ukraine,8.199600000000002
1987,Ukraine,6.519665833333332
1988,Ukraine,8.069527500000001
1989,Ukraine,9.70352
1990,Ukraine,9.434661666666665
1991,Ukraine,8.486184166666666
1992,Ukraine,8.569745833333334
1993,Ukraine,7.862680833333333
1994,Ukraine,8.956030833333335
1995,Ukraine,8.837983333333332
1996,Ukraine,7.633195
1997,Ukraine,7.7048233333333345
1998,Ukraine,8.592719166666669
1999,Ukraine,9.615859166666667
2000,Ukraine,9.4747625
2001,Ukraine,8.965439166666668
2002,Ukraine,9.455524166666667
2003,Ukraine,8.282411666666667
2004,Ukraine,8.903438333333334
2005,Ukraine,8.998454166666667
2006,Ukraine,8.612933333333332
2007,Ukraine,10.14016
2008,Ukraine,9.7116425
2009,Ukraine,9.606810000000001
2010,Ukraine,9.451803333333334
2011,Ukraine,9.0330525
2012,Ukraine,9.502832500000002
2013,Ukraine,9.742915833333333
2014,Ukraine,9.705097499999999
2015,Ukraine,10.335325833333334
2016,Ukraine,9.713058333333331
1901,United Kingdom,8.065734166666667
1902,United Kingdom,7.761386666666666
1903,United Kingdom,7.9633908333333325
1904,United Kingdom,8.009405833333334
1905,United Kingdom,8.14564
1906,United Kingdom,8.180895833333333
1907,United Kingdom,7.847345833333335
1908,United Kingdom,8.3726575
1909,United Kingdom,7.668171666666667
1910,United Kingdom,8.132692500000001
1911,United Kingdom,8.74581
1912,United Kingdom,8.136224166666665
1913,United Kingdom,8.521920833333331
1914,United Kingdom,8.666788333333333
1915,United Kingdom,7.790684166666668
1916,United Kingdom,8.173606666666664
1917,United Kingdom,7.593215833333332
1918,United Kingdom,8.341364166666667
1919,United Kingdom,7.537612500000001
1920,United Kingdom,8.503049166666665
1921,United Kingdom,9.226510833333334
1922,United Kingdom,7.719091666666667
1923,United Kingdom,8.007975833333335
1924,United Kingdom,8.17586
1925,United Kingdom,8.076930833333332
1926,United Kingdom,8.640986666666667
1927,United Kingdom,8.109715
1928,United Kingdom,8.351419166666668
1929,United Kingdom,8.057686666666667
1930,United Kingdom,8.271870833333333
1931,United Kingdom,8.051348333333333
1932,United Kingdom,8.4571425
1933,United Kingdom,8.827237499999999
1934,United Kingdom,8.952684166666666
1935,United Kingdom,8.4927425
1936,United Kingdom,8.390495833333334
1937,United Kingdom,8.367099999999999
1938,United Kingdom,8.873071666666666
1939,United Kingdom,8.64188
1940,United Kingdom,8.106018333333333
1941,United Kingdom,7.961605833333334
1942,United Kingdom,8.035050833333335
1943,United Kingdom,8.848995
1944,United Kingdom,8.506247499999999
1945,United Kingdom,9.15713
1946,United Kingdom,8.357731666666666
1947,United Kingdom,8.313450833333333
1948,United Kingdom,8.81254
1949,United Kingdom,9.3002175
1950,United Kingdom,8.289698333333334
1951,United Kingdom,8.066553333333333
1952,United Kingdom,7.979004999999998
1953,United Kingdom,8.9215675
1954,United Kingdom,8.067311666666667
1955,United Kingdom,8.185935
1956,United Kingdom,7.897886666666667
1957,United Kingdom,8.821424166666668
1958,United Kingdom,8.258184166666666
1959,United Kingdom,9.3088275
1960,United Kingdom,8.615251666666667
1961,United Kingdom,8.68055
1962,United Kingdom,7.584063333333333
1963,United Kingdom,7.4323241666666675
1964,United Kingdom,8.349504166666668
1965,United Kingdom,7.764325833333333
1966,United Kingdom,8.244125833333333
1967,United Kingdom,8.509793333333333
1968,United Kingdom,8.195775833333334
1969,United Kingdom,8.121617500000001
1970,United Kingdom,8.319721666666668
1971,United Kingdom,8.808799166666667
1972,United Kingdom,8.19021
1973,United Kingdom,8.475416666666668
1974,United Kingdom,8.454913333333336
1975,United Kingdom,8.839049166666667
1976,United Kingdom,8.820008333333336
1977,United Kingdom,8.344404166666667
1978,United Kingdom,8.284779166666668
1979,United Kingdom,7.668242500000001
1980,United Kingdom,8.339878333333333
1981,United Kingdom,8.151535
1982,United Kingdom,8.645795833333333
1983,United Kingdom,8.770986666666667
1984,United Kingdom,8.597561666666666
1985,United Kingdom,7.7774608333333335
1986,United Kingdom,7.6291658333333325
1987,United Kingdom,7.987539166666668
1988,United Kingdom,8.734708333333334
1989,United Kingdom,9.203185
1990,United Kingdom,9.3412025
1991,United Kingdom,8.515225000000001
1992,United Kingdom,8.6831875
1993,United Kingdom,8.303709166666668
1994,United Kingdom,8.87554916666667
1995,United Kingdom,9.229056666666667
1996,United Kingdom,8.252508333333333
1997,United Kingdom,9.409831666666667
1998,United Kingdom,9.146244999999999
1999,United Kingdom,9.312605
2000,United Kingdom,9.035693333333334
2001,United Kingdom,8.810498333333333
2002,United Kingdom,9.404614166666667
2003,United Kingdom,9.426055000000002
2004,United Kingdom,9.360186666666666
2005,United Kingdom,9.324721666666667
2006,United Kingdom,9.548387499999999
2007,United Kingdom,9.5321075
2008,United Kingdom,9.040031666666666
2009,United Kingdom,9.149315
2010,United Kingdom,8.037786666666667
2011,United Kingdom,9.437954166666666
2012,United Kingdom,8.7665775
2013,United Kingdom,8.887475
2014,United Kingdom,9.809685000000002
2015,United Kingdom,9.087434166666666
2016,United Kingdom,9.237765000000001
